Survey year,Unitid,Institution name,OPEID,Campus ID, Campus Name,Institution Size,Illegal weapons possession,Drug law violations,Liquor law violations
2005,127316,International Salon and Spa Academy,01285000,1,International Salon and Spa Academy,167,0,0,0
2005,127389,Lamar Community College,00135500,1,Lamar Community College,986,0,0,0
2005,126951,Lincoln College of Technology-Denver,00793806,1,Lincoln College of Technology,1100,0,0,0
2005,127565,Metropolitan State University of Denver,00136000,1,Auraria Campus (Main Campus),21010,2,6,0
2005,127954,Montessori Education Center of the Rockies,03306300,1,Main Campus,76,0,0,0
2005,127617,Morgan Community College,00998100,1,MORGAN COMMUNITY COLLEGE,1747,0,0,0
2005,127653,Naropa University,02117500,1,Arapahoe Campus,1222,0,0,0
2005,127732,Northeastern Junior College,00136100,1,Main Campus (Sterling- CO),2859,0,2,37
2005,127778,Otero Junior College,00136200,1,Main Campus,1636,0,0,15
2005,128151,Pickens Technical College,01287500,1,Pickens Technical College,656,0,0,1
2005,127820,Pikes Peak Community College,00889600,1,Centennial Campus,10619,0,7,0
2005,127820,Pikes Peak Community College,00889600,2,Rampart Range Campus,10619,0,0,0
2005,127820,Pikes Peak Community College,00889600,3,Downtown Studio Campus,10619,0,1,0
2005,442134,Pima Medical Institute-Colorado Springs,02217108,1,Colorado Springs,278,0,0,0
2005,404912,Pima Medical Institute-Denver,02217104,1,Denver Campus,661,0,0,0
2005,260813,Platt College-Aurora,03014900,1,Main Campus,92,0,0,0
2005,127884,Pueblo Community College,02116300,1,Main Campus,5395,0,0,0
2005,127884,Pueblo Community College,02116300,2,Pueblo Community College at Fremont,5395,0,0,0
2005,127884,Pueblo Community College,02116300,3,SCCC Campus-West,5395,0,0,0
2005,127884,Pueblo Community College,02116300,4,SCCC Campus- East,5395,0,0,0
2005,127909,Red Rocks Community College,00954300,1,Red Rocks Community College,6600,0,11,0
2005,127918,Regis University,00136300,1,Northwest Denver Campus,11566,0,2,8
2005,127945,Rocky Mountain College of Art and Design,00764900,1,Rocky Mountain College of Art + Design,451,0,0,0
2005,436261,Southwest Acupuncture College-Boulder,02622002,1,Boulder Campus,134,0,0,0
2005,126605,Spartan College of Aeronautics and Technology,00729700,1,Main Campus,576,0,0,0
2005,126915,Technical College of the Rockies,02156200,1,Main Campus,342,0,0,0
2005,443289,Tigi Hairdressing Academy-Colorado Springs,03670300,1,Main Campus Colorado Springs,70,0,0,0
2005,128258,Trinidad State College,00136800,1,Trinidad Campus,1831,1,0,1
2005,128258,Trinidad State College,00136800,2,Valley Campus,1831,0,0,0
2005,126614,University of Colorado Boulder,00137000,1,Main Campus,31589,4,67,298
2005,126580,University of Colorado Colorado Springs,00450900,1,University of Colorado Colorado Springs,9333,0,14,121
2005,126562,University of Colorado Denver/Anschutz Medical Campus,00450800,1,University of Colorado Denver - Downtown,19766,2,6,0
2005,126562,University of Colorado Denver/Anschutz Medical Campus,00450800,3,CU Denver - Anschutz Medical Campus,19766,1,5,0
2005,127060,University of Denver,00137100,1,University Park Campus,10374,0,1,20
2005,127741,University of Northern Colorado,00134900,1,Main Campus,13622,1,42,162
2005,179894,Webster University,00252100,10,Colorado Springs Metropolitan Campus,18407,0,0,0
2005,128391,Western Colorado University,00137200,1,Main Campus,2253,0,22,15
2006,449454,Academy of Natural Therapy Inc,04093300,1,Main Campus,,0,0,0
2006,126182,Adams State University,00134500,1,Adams State University,8442,0,13,41
2006,126207,Aims Community College,00758200,1,Greeley Campus,4880,0,0,0
2006,126207,Aims Community College,00758200,2,Aims Community College - Loveland Campus,4880,0,0,0
2006,126207,Aims Community College,00758200,3,Aims Community College - Fort Lupton Campus,4880,0,0,0
2006,126289,Arapahoe Community College,00134600,1,Arapahoe Community College,6918,0,4,1
2006,372356,Avalon Institute-Aurora,03027400,1,Avalon institute-Aurora,52,0,0,0
2006,126359,Bel-Rea Institute of Animal Technology,01267000,1,Main Campus,672,0,0,0
2006,381699,Cheeks Beauty Academy,02211901,1,BRANCH CAMPUS,32,0,0,0
2006,126669,Colorado Christian University,00940100,1,Lakewood Main Campus,2166,0,0,0
2006,126678,Colorado College,00134700,1,Colorado College,1998,0,1,2
2006,443632,Colorado Media School,03068201,1,Colorado Media School,139,0,0,0
2006,127556,Colorado Mesa University,00135800,1,Colorado Mesa University - Main Campus,6211,1,8,12
2006,127556,Colorado Mesa University,00135800,2,Colorado Mesa University - Montrose Campus,6211,0,0,0
2006,127556,Colorado Mesa University,00135800,3,Colorado Mesa University - WCCC Campus,6211,0,0,0
2006,126711,Colorado Mountain College,00450600,1,Colorado Mountain College,5508,1,1,2
2006,126748,Colorado Northwestern Community College,00135900,1,Colorado Northwestern Community College,1338,1,0,5
2006,381732,Colorado School of Healing Arts,03584400,1,Colorado School of Healing Arts,246,0,0,0
2006,126775,Colorado School of Mines,00134800,1,Main Campus,4357,0,6,2
2006,126784,Colorado School of Trades,01157200,1,Main Campus,124,0,0,0
2006,381352,Colorado School of Traditional Chinese Medicine,03686300,1,Main Campus,115,0,0,0
2006,128106,Colorado State University Pueblo,00136500,1,Colorado State University Pueblo,6205,0,4,22
2006,126818,Colorado State University-Fort Collins,00135000,1,Main Campus,27636,2,57,110
2006,126827,Colorado Technical University-Colorado Springs,01014800,1,Main Campus,2299,0,0,0
2006,177065,Columbia College,00245600,6,Columbia College @ Denver,12280,0,0,0
2006,126863,Community College of Aurora,02276900,1,CentreTech Campus,4837,0,0,0
2006,126942,Community College of Denver,00954200,1,Community College of Denver,8782,0,4,0
2006,126942,Community College of Denver,00954200,2,CCD Lowry,8782,0,0,0
2006,126687,Concorde Career College-Aurora,00887100,1,Concorde Career College,542,0,0,0
2006,126979,Denver Seminary,00135200,1,Main Campus,826,0,0,0
2006,127158,Emily Griffith Technical College,00559600,1,Main Campus,3436,0,0,0
2006,447175,Empire Beauty School-Aurora,02173207,1,Empire Beauty School -AURORA- CO,65,0,0,0
2006,447166,Empire Beauty School-Littleton,02173206,1,Empire Beauty School - LITTLETON- CO,103,0,0,0
2006,128337,Empire Beauty School-Thornton,00757306,1,Empire Beauty School - Thornton- CO,131,0,0,0
2006,127185,Fort Lewis College,00135300,1,Main Campus,3905,1,16,134
2006,127200,Front Range Community College,00793300,1,Westminster Campus,14749,0,0,0
2006,127200,Front Range Community College,00793300,2,Larimer Campus,14749,0,0,0
2006,127200,Front Range Community College,00793300,3,Boulder County Campus,14749,0,0,0
2006,372329,IBMC College,03006300,1,Main Campus,362,0,0,0
2006,127273,Iliff School of Theology,00135400,1,Main Campus,317,0,0,0
2006,128179,Intellitec College-Colorado Springs,02253700,1,IntelliTec College - Colorado Springs,492,0,0,0
2006,128188,Intellitec College-Grand Junction,03066900,1,INTELLITEC COLLEGE-GRAND JUNCTION,684,0,0,0
2006,128188,Intellitec College-Grand Junction,03066900,2,INTELLITEC COLLEGE - PUEBLO,684,0,0,0
2006,127316,International Salon and Spa Academy,01285000,1,International Salon and Spa Academy,136,0,0,0
2006,127389,Lamar Community College,00135500,1,Lamar Community College,999,0,0,0
2006,126951,Lincoln College of Technology-Denver,00793806,1,Lincoln College of Technology,788,0,0,0
2006,127565,Metropolitan State University of Denver,00136000,1,Auraria Campus (Main Campus),21154,0,4,0
2006,127954,Montessori Education Center of the Rockies,03306300,1,Main Campus,67,0,0,0
2006,127617,Morgan Community College,00998100,1,MORGAN COMMUNITY COLLEGE,1736,0,0,0
2006,127653,Naropa University,02117500,1,Arapahoe Campus,1107,0,0,0
2006,127732,Northeastern Junior College,00136100,1,Main Campus (Sterling- CO),2537,1,3,32
2006,127778,Otero Junior College,00136200,1,Main Campus,1631,0,1,17
2006,128151,Pickens Technical College,01287500,1,Pickens Technical College,672,0,0,2
2006,127820,Pikes Peak Community College,00889600,1,Centennial Campus,10526,0,0,0
2006,127820,Pikes Peak Community College,00889600,2,Rampart Range Campus,10526,0,0,0
2006,127820,Pikes Peak Community College,00889600,3,Downtown Studio Campus,10526,0,0,0
2006,442134,Pima Medical Institute-Colorado Springs,02217108,1,Colorado Springs,330,0,0,0
2006,404912,Pima Medical Institute-Denver,02217104,1,Denver Campus,659,0,0,0
2006,260813,Platt College-Aurora,03014900,1,Main Campus,138,0,0,0
2006,127884,Pueblo Community College,02116300,1,Main Campus,5056,1,1,0
2006,127884,Pueblo Community College,02116300,2,Pueblo Community College at Fremont,5056,0,0,0
2006,127884,Pueblo Community College,02116300,3,SCCC Campus-West,5056,0,0,0
2006,127884,Pueblo Community College,02116300,4,SCCC Campus- East,5056,0,0,0
2006,127909,Red Rocks Community College,00954300,1,Red Rocks Community College,6727,1,2,1
2006,127918,Regis University,00136300,1,Northwest Denver Campus,11388,0,5,1
2006,127945,Rocky Mountain College of Art and Design,00764900,1,Rocky Mountain College of Art + Design,454,0,0,0
2006,436261,Southwest Acupuncture College-Boulder,02622002,1,Boulder Campus,142,0,0,0
2006,126605,Spartan College of Aeronautics and Technology,00729700,1,Main Campus,533,0,0,0
2006,126915,Technical College of the Rockies,02156200,1,Main Campus,292,0,0,0
2006,443289,Tigi Hairdressing Academy-Colorado Springs,03670300,1,Main Campus Colorado Springs,81,0,0,0
2006,128258,Trinidad State College,00136800,1,Trinidad Campus,1732,1,0,2
2006,128258,Trinidad State College,00136800,2,Valley Campus,1732,0,0,0
2006,126614,University of Colorado Boulder,00137000,1,Main Campus,31665,5,92,380
2006,126580,University of Colorado Colorado Springs,00450900,1,University of Colorado Colorado Springs,8647,0,22,119
2006,126562,University of Colorado Denver/Anschutz Medical Campus,00450800,1,University of Colorado Denver - Downtown,20162,1,4,0
2006,126562,University of Colorado Denver/Anschutz Medical Campus,00450800,3,CU Denver - Anschutz Medical Campus,20162,1,5,1
2006,127060,University of Denver,00137100,1,University Park Campus,10791,0,1,1
2006,127741,University of Northern Colorado,00134900,1,Main Campus,13363,1,66,121
2006,179894,Webster University,00252100,10,Colorado Springs Metropolitan Campus,18963,0,0,0
2006,128391,Western Colorado University,00137200,1,Main Campus,2198,0,40,11
2007,449454,Academy of Natural Therapy Inc,04093300,1,Main Campus,51,0,1,0
2007,126182,Adams State University,00134500,1,Adams State University,2830,0,16,16
2007,126207,Aims Community College,00758200,1,Greeley Campus,4588,0,0,0
2007,126207,Aims Community College,00758200,2,Aims Community College - Loveland Campus,4588,0,0,0
2007,126207,Aims Community College,00758200,3,Aims Community College - Fort Lupton Campus,4588,0,0,0
2007,126289,Arapahoe Community College,00134600,1,Arapahoe Community College,6538,0,0,2
2007,372356,Avalon Institute-Aurora,03027400,1,Avalon institute-Aurora,65,0,0,0
2007,126359,Bel-Rea Institute of Animal Technology,01267000,1,Main Campus,644,0,0,0
2007,381699,Cheeks Beauty Academy,02211901,1,BRANCH CAMPUS,39,0,0,0
2007,126669,Colorado Christian University,00940100,1,Lakewood Main Campus,2151,3,0,0
2007,126678,Colorado College,00134700,1,Colorado College,2075,0,0,2
2007,443632,Colorado Media School,03068201,1,Colorado Media School,167,0,0,0
2007,127556,Colorado Mesa University,00135800,1,Colorado Mesa University - Main Campus,6199,1,30,19
2007,127556,Colorado Mesa University,00135800,2,Colorado Mesa University - Montrose Campus,6199,0,0,0
2007,127556,Colorado Mesa University,00135800,3,Colorado Mesa University - WCCC Campus,6199,0,1,0
2007,126711,Colorado Mountain College,00450600,1,Colorado Mountain College,5206,0,5,10
2007,126748,Colorado Northwestern Community College,00135900,1,Colorado Northwestern Community College,1430,0,0,0
2007,381732,Colorado School of Healing Arts,03584400,1,Colorado School of Healing Arts,241,0,0,0
2007,126775,Colorado School of Mines,00134800,1,Main Campus,4560,0,1,9
2007,126784,Colorado School of Trades,01157200,1,Main Campus,147,0,0,0
2007,381352,Colorado School of Traditional Chinese Medicine,03686300,1,Main Campus,111,0,0,0
2007,128106,Colorado State University Pueblo,00136500,1,Colorado State University Pueblo,5908,1,5,62
2007,126818,Colorado State University-Fort Collins,00135000,1,Main Campus,27569,2,43,94
2007,126827,Colorado Technical University-Colorado Springs,01014800,1,Main Campus,2320,0,0,0
2007,177065,Columbia College,00245600,6,Columbia College @ Denver,12954,0,0,0
2007,126863,Community College of Aurora,02276900,1,CentreTech Campus,4885,0,1,0
2007,126942,Community College of Denver,00954200,1,Community College of Denver,8359,1,21,0
2007,126942,Community College of Denver,00954200,2,CCD Lowry,8359,0,0,0
2007,126687,Concorde Career College-Aurora,00887100,1,Concorde Career College,626,0,0,0
2007,126979,Denver Seminary,00135200,1,Main Campus,858,0,0,0
2007,127158,Emily Griffith Technical College,00559600,1,Main Campus,2971,0,0,0
2007,447175,Empire Beauty School-Aurora,02173207,1,Empire Beauty School -AURORA- CO,79,0,1,0
2007,447166,Empire Beauty School-Littleton,02173206,1,Empire Beauty School - LITTLETON- CO,86,0,0,0
2007,128337,Empire Beauty School-Thornton,00757306,1,Empire Beauty School - Thornton- CO,154,0,0,0
2007,127185,Fort Lewis College,00135300,1,Main Campus,3928,0,41,94
2007,127200,Front Range Community College,00793300,1,Westminster Campus,15270,0,0,0
2007,127200,Front Range Community College,00793300,2,Larimer Campus,15270,0,0,0
2007,127200,Front Range Community College,00793300,3,Boulder County Campus,15270,0,0,0
2007,372329,IBMC College,03006300,1,Main Campus,378,0,0,0
2007,372329,IBMC College,03006300,3,Greeley Campus,378,0,0,0
2007,127273,Iliff School of Theology,00135400,1,Main Campus,199,0,0,0
2007,128179,Intellitec College-Colorado Springs,02253700,1,IntelliTec College - Colorado Springs,587,0,0,0
2007,128188,Intellitec College-Grand Junction,03066900,1,INTELLITEC COLLEGE-GRAND JUNCTION,698,0,0,0
2007,128188,Intellitec College-Grand Junction,03066900,2,INTELLITEC COLLEGE - PUEBLO,698,0,0,0
2007,127316,International Salon and Spa Academy,01285000,1,International Salon and Spa Academy,196,0,0,0
2007,127389,Lamar Community College,00135500,1,Lamar Community College,817,0,0,0
2007,126951,Lincoln College of Technology-Denver,00793806,1,Lincoln College of Technology,863,0,0,0
2007,127565,Metropolitan State University of Denver,00136000,1,Auraria Campus (Main Campus),21425,1,21,0
2007,127954,Montessori Education Center of the Rockies,03306300,1,Main Campus,64,0,0,0
2007,127617,Morgan Community College,00998100,1,MORGAN COMMUNITY COLLEGE,1748,0,0,0
2007,127653,Naropa University,02117500,1,Arapahoe Campus,1104,0,0,0
2007,127732,Northeastern Junior College,00136100,1,Main Campus (Sterling- CO),2751,0,4,17
2007,127778,Otero Junior College,00136200,1,Main Campus,1558,0,1,32
2007,128151,Pickens Technical College,01287500,1,Pickens Technical College,932,0,0,0
2007,127820,Pikes Peak Community College,00889600,1,Centennial Campus,11407,0,1,1
2007,127820,Pikes Peak Community College,00889600,2,Rampart Range Campus,11407,0,0,0
2007,127820,Pikes Peak Community College,00889600,3,Downtown Studio Campus,11407,0,0,0
2007,442134,Pima Medical Institute-Colorado Springs,02217108,1,Colorado Springs,516,0,0,0
2007,404912,Pima Medical Institute-Denver,02217104,1,Denver Campus,922,0,0,0
2007,260813,Platt College-Aurora,03014900,1,Main Campus,134,0,0,0
2007,127884,Pueblo Community College,02116300,1,Main Campus,5063,0,0,0
2007,127884,Pueblo Community College,02116300,2,Pueblo Community College at Fremont,5063,0,0,0
2007,127884,Pueblo Community College,02116300,3,SCCC Campus-West,5063,0,0,0
2007,127884,Pueblo Community College,02116300,4,SCCC Campus- East,5063,0,0,0
2007,127909,Red Rocks Community College,00954300,1,Red Rocks Community College,7223,0,3,0
2007,127918,Regis University,00136300,1,Northwest Denver Campus,11238,0,3,61
2007,127945,Rocky Mountain College of Art and Design,00764900,1,Rocky Mountain College of Art + Design,498,0,0,0
2007,436261,Southwest Acupuncture College-Boulder,02622002,1,Boulder Campus,130,0,0,0
2007,126605,Spartan College of Aeronautics and Technology,00729700,1,Main Campus,438,0,0,0
2007,126915,Technical College of the Rockies,02156200,1,Main Campus,1803,0,0,0
2007,443289,Tigi Hairdressing Academy-Colorado Springs,03670300,1,Main Campus Colorado Springs,75,0,0,0
2007,128258,Trinidad State College,00136800,1,Trinidad Campus,1760,2,0,2
2007,128258,Trinidad State College,00136800,2,Valley Campus,1760,0,0,0
2007,126614,University of Colorado Boulder,00137000,1,Main Campus,31796,2,81,470
2007,126580,University of Colorado Colorado Springs,00450900,1,University of Colorado Colorado Springs,8660,1,5,79
2007,126562,University of Colorado Denver/Anschutz Medical Campus,00450800,1,University of Colorado Denver - Downtown,21658,1,24,0
2007,126562,University of Colorado Denver/Anschutz Medical Campus,00450800,3,CU Denver - Anschutz Medical Campus,21658,0,9,2
2007,127060,University of Denver,00137100,1,University Park Campus,11053,0,0,0
2007,127741,University of Northern Colorado,00134900,1,Main Campus,12702,0,62,162
2007,179894,Webster University,00252100,10,Colorado Springs Metropolitan Campus,19398,0,0,0
2007,128391,Western Colorado University,00137200,1,Main Campus,2146,0,21,8
2008,449454,Academy of Natural Therapy Inc,04093300,1,Main Campus,54,0,0,0
2008,126182,Adams State University,00134500,1,Adams State University,2920,0,24,24
2008,126207,Aims Community College,00758200,1,Greeley Campus,4840,0,0,0
2008,126207,Aims Community College,00758200,2,Aims Community College - Loveland Campus,4840,0,0,0
2008,126207,Aims Community College,00758200,3,Aims Community College - Fort Lupton Campus,4840,0,0,0
2008,126289,Arapahoe Community College,00134600,1,Arapahoe Community College,7204,1,0,2
2008,372356,Avalon Institute-Aurora,03027400,1,Avalon institute-Aurora,81,0,0,0
2008,126359,Bel-Rea Institute of Animal Technology,01267000,1,Main Campus,627,0,0,0
2008,381699,Cheeks Beauty Academy,02211901,1,BRANCH CAMPUS,25,0,0,0
2008,126669,Colorado Christian University,00940100,1,Lakewood Main Campus,2599,0,0,0
2008,126678,Colorado College,00134700,1,Colorado College,2026,0,2,3
2008,443632,Colorado Media School,03068201,1,Colorado Media School,160,0,0,0
2008,127556,Colorado Mesa University,00135800,1,Colorado Mesa University - Main Campus,6262,0,20,13
2008,127556,Colorado Mesa University,00135800,2,Colorado Mesa University - Montrose Campus,6262,0,0,0
2008,127556,Colorado Mesa University,00135800,3,Colorado Mesa University - WCCC Campus,6262,0,0,0
2008,126711,Colorado Mountain College,00450600,1,Colorado Mountain College,5092,0,2,2
2008,126748,Colorado Northwestern Community College,00135900,1,Colorado Northwestern Community College,1383,0,0,0
2008,381732,Colorado School of Healing Arts,03584400,1,Colorado School of Healing Arts,197,0,0,0
2008,126775,Colorado School of Mines,00134800,1,Main Campus,4704,1,4,24
2008,126784,Colorado School of Trades,01157200,1,Main Campus,135,0,0,0
2008,381352,Colorado School of Traditional Chinese Medicine,03686300,1,Main Campus,96,0,0,0
2008,128106,Colorado State University Pueblo,00136500,1,Colorado State University Pueblo,6759,0,5,33
2008,126818,Colorado State University-Fort Collins,00135000,1,Main Campus,28882,0,23,127
2008,126827,Colorado Technical University-Colorado Springs,01014800,1,Main Campus,2359,0,0,0
2008,177065,Columbia College,00245600,6,Columbia College @ Denver,14081,0,0,0
2008,126863,Community College of Aurora,02276900,1,CentreTech Campus,5384,0,0,0
2008,126942,Community College of Denver,00954200,1,Community College of Denver,8250,1,10,2
2008,126942,Community College of Denver,00954200,2,CCD Lowry,8250,0,0,0
2008,126687,Concorde Career College-Aurora,00887100,1,Concorde Career College,751,0,0,0
2008,126979,Denver Seminary,00135200,1,Main Campus,880,0,0,0
2008,426314,Embry-Riddle Aeronautical University-Worldwide,00147900,22,Colorado Springs,15225,0,0,0
2008,127158,Emily Griffith Technical College,00559600,1,Main Campus,2564,0,0,0
2008,447175,Empire Beauty School-Aurora,02173207,1,Empire Beauty School -AURORA- CO,85,0,0,0
2008,447166,Empire Beauty School-Littleton,02173206,1,Empire Beauty School - LITTLETON- CO,61,0,0,0
2008,128337,Empire Beauty School-Thornton,00757306,1,Empire Beauty School - Thornton- CO,90,0,0,0
2008,127185,Fort Lewis College,00135300,1,Main Campus,3740,0,60,91
2008,127200,Front Range Community College,00793300,1,Westminster Campus,15695,0,0,0
2008,127200,Front Range Community College,00793300,2,Larimer Campus,15695,0,0,0
2008,127200,Front Range Community College,00793300,3,Boulder County Campus,15695,1,0,0
2008,372329,IBMC College,03006300,1,Main Campus,393,0,0,0
2008,372329,IBMC College,03006300,3,Greeley Campus,393,0,0,0
2008,127273,Iliff School of Theology,00135400,1,Main Campus,194,0,0,0
2008,128179,Intellitec College-Colorado Springs,02253700,1,IntelliTec College - Colorado Springs,518,0,0,0
2008,128188,Intellitec College-Grand Junction,03066900,1,INTELLITEC COLLEGE-GRAND JUNCTION,744,0,0,0
2008,128188,Intellitec College-Grand Junction,03066900,2,INTELLITEC COLLEGE - PUEBLO,744,0,0,0
2008,127316,International Salon and Spa Academy,01285000,1,International Salon and Spa Academy,221,0,0,0
2008,127389,Lamar Community College,00135500,1,Lamar Community College,1138,0,2,1
2008,126951,Lincoln College of Technology-Denver,00793806,1,Lincoln College of Technology,915,0,0,0
2008,127565,Metropolitan State University of Denver,00136000,1,Auraria Campus (Main Campus),21729,1,10,2
2008,127954,Montessori Education Center of the Rockies,03306300,1,Main Campus,75,0,0,0
2008,127617,Morgan Community College,00998100,1,MORGAN COMMUNITY COLLEGE,1759,0,0,0
2008,127653,Naropa University,02117500,1,Arapahoe Campus,1075,0,0,0
2008,127732,Northeastern Junior College,00136100,1,Main Campus (Sterling- CO),2698,0,2,27
2008,127778,Otero Junior College,00136200,1,Main Campus,1551,0,0,24
2008,128151,Pickens Technical College,01287500,1,Pickens Technical College,1065,0,0,0
2008,127820,Pikes Peak Community College,00889600,1,Centennial Campus,11873,1,1,1
2008,127820,Pikes Peak Community College,00889600,2,Rampart Range Campus,11873,0,0,0
2008,127820,Pikes Peak Community College,00889600,3,Downtown Studio Campus,11873,0,0,0
2008,442134,Pima Medical Institute-Colorado Springs,02217108,1,Colorado Springs,536,0,0,0
2008,404912,Pima Medical Institute-Denver,02217104,1,Denver Campus,809,0,0,0
2008,260813,Platt College-Aurora,03014900,1,Main Campus,153,0,0,0
2008,127884,Pueblo Community College,02116300,1,Main Campus,5437,0,0,0
2008,127884,Pueblo Community College,02116300,2,Pueblo Community College at Fremont,5437,0,0,0
2008,127884,Pueblo Community College,02116300,3,SCCC Campus-West,5437,0,0,0
2008,127884,Pueblo Community College,02116300,4,SCCC Campus- East,5437,0,0,1
2008,127909,Red Rocks Community College,00954300,1,Red Rocks Community College,7667,0,9,2
2008,127918,Regis University,00136300,1,Northwest Denver Campus,11040,0,9,54
2008,127945,Rocky Mountain College of Art and Design,00764900,1,Rocky Mountain College of Art + Design,573,0,0,0
2008,436261,Southwest Acupuncture College-Boulder,02622002,1,Boulder Campus,116,0,0,0
2008,126605,Spartan College of Aeronautics and Technology,00729700,1,Main Campus,581,0,0,0
2008,126915,Technical College of the Rockies,02156200,1,Main Campus,470,0,0,0
2008,443289,Tigi Hairdressing Academy-Colorado Springs,03670300,1,Main Campus Colorado Springs,42,0,0,0
2008,128258,Trinidad State College,00136800,1,Trinidad Campus,1740,0,0,0
2008,128258,Trinidad State College,00136800,2,Valley Campus,1740,0,0,0
2008,126614,University of Colorado Boulder,00137000,1,Main Campus,32469,6,82,523
2008,126580,University of Colorado Colorado Springs,00450900,1,University of Colorado Colorado Springs,9373,1,31,53
2008,126562,University of Colorado Denver/Anschutz Medical Campus,00450800,1,University of Colorado Denver - Downtown,21903,1,10,2
2008,126562,University of Colorado Denver/Anschutz Medical Campus,00450800,3,CU Denver - Anschutz Medical Campus,21903,0,2,2
2008,127060,University of Denver,00137100,1,University Park Campus,11328,0,5,7
2008,127741,University of Northern Colorado,00134900,1,Main Campus,12498,2,128,183
2008,179894,Webster University,00252100,10,Colorado Springs Metropolitan Campus,19154,0,0,0
2008,128391,Western Colorado University,00137200,1,Main Campus,2315,0,30,19
2009,449454,Academy of Natural Therapy Inc,04093300,1,Main Campus,13,0,0,0
2009,126182,Adams State University,00134500,1,Adams State University,3121,0,23,15
2009,126207,Aims Community College,00758200,1,Greeley Campus,5510,1,0,1
2009,126207,Aims Community College,00758200,2,Aims Community College - Loveland Campus,5510,0,0,0
2009,126207,Aims Community College,00758200,3,Aims Community College - Fort Lupton Campus,5510,0,0,0
2009,126289,Arapahoe Community College,00134600,1,Arapahoe Community College,9969,0,2,0
2009,454810,Auguste Escoffier School of Culinary Arts-Boulder,03776300,1,Auguste Escoffier School of Culinary Arts in Boulder,40,0,0,0
2009,372356,Avalon Institute-Aurora,03027400,1,Avalon institute-Aurora,119,0,0,0
2009,126359,Bel-Rea Institute of Animal Technology,01267000,1,Main Campus,776,0,0,0
2009,381699,Cheeks Beauty Academy,02211901,1,BRANCH CAMPUS,28,0,0,0
2009,126669,Colorado Christian University,00940100,1,Lakewood Main Campus,2511,0,0,0
2009,126678,Colorado College,00134700,1,Colorado College,2032,0,0,4
2009,443632,Colorado Media School,03068201,1,Colorado Media School,98,0,0,0
2009,127556,Colorado Mesa University,00135800,1,Colorado Mesa University - Main Campus,7042,1,38,26
2009,127556,Colorado Mesa University,00135800,2,Colorado Mesa University - Montrose Campus,7042,0,0,0
2009,127556,Colorado Mesa University,00135800,3,Colorado Mesa University - WCCC Campus,7042,0,0,1
2009,126711,Colorado Mountain College,00450600,1,Colorado Mountain College,5741,0,5,0
2009,126748,Colorado Northwestern Community College,00135900,1,Colorado Northwestern Community College,1375,0,1,1
2009,381732,Colorado School of Healing Arts,03584400,1,Colorado School of Healing Arts,225,0,0,0
2009,126775,Colorado School of Mines,00134800,1,Main Campus,5124,1,4,37
2009,126784,Colorado School of Trades,01157200,1,Main Campus,148,0,0,0
2009,381352,Colorado School of Traditional Chinese Medicine,03686300,1,Main Campus,94,0,0,0
2009,128106,Colorado State University Pueblo,00136500,1,Colorado State University Pueblo,6443,0,0,13
2009,126818,Colorado State University-Fort Collins,00135000,1,Main Campus,28902,3,41,64
2009,126827,Colorado Technical University-Colorado Springs,01014800,1,Main Campus,2690,0,0,0
2009,177065,Columbia College,00245600,6,Columbia College @ Denver,15556,0,0,0
2009,126863,Community College of Aurora,02276900,1,CentreTech Campus,6293,0,0,0
2009,126942,Community College of Denver,00954200,1,Community College of Denver,10918,1,18,2
2009,126942,Community College of Denver,00954200,2,CCD Lowry,10918,0,0,0
2009,126687,Concorde Career College-Aurora,00887100,1,Concorde Career College,810,0,0,0
2009,126979,Denver Seminary,00135200,1,Main Campus,925,0,0,0
2009,426314,Embry-Riddle Aeronautical University-Worldwide,00147900,22,Colorado Springs,15249,0,0,0
2009,127158,Emily Griffith Technical College,00559600,1,Main Campus,2230,0,0,0
2009,447175,Empire Beauty School-Aurora,02173207,1,Empire Beauty School -AURORA- CO,101,0,2,0
2009,447166,Empire Beauty School-Littleton,02173206,1,Empire Beauty School - LITTLETON- CO,66,0,0,0
2009,128337,Empire Beauty School-Thornton,00757306,1,Empire Beauty School - Thornton- CO,166,0,0,0
2009,127185,Fort Lewis College,00135300,1,Main Campus,3770,0,88,103
2009,127200,Front Range Community College,00793300,1,Westminster Campus,18713,0,0,0
2009,127200,Front Range Community College,00793300,2,Larimer Campus,18713,0,0,0
2009,127200,Front Range Community College,00793300,3,Boulder County Campus,18713,0,0,0
2009,372329,IBMC College,03006300,1,Main Campus,293,0,0,0
2009,372329,IBMC College,03006300,3,Greeley Campus,293,0,0,0
2009,127273,Iliff School of Theology,00135400,1,Main Campus,303,0,0,0
2009,454838,Institute of Taoist Education and Acupuncture,04121200,1,Main campus,39,0,0,0
2009,128179,Intellitec College-Colorado Springs,02253700,1,IntelliTec College - Colorado Springs,503,0,0,0
2009,128188,Intellitec College-Grand Junction,03066900,1,INTELLITEC COLLEGE-GRAND JUNCTION,729,0,0,0
2009,128188,Intellitec College-Grand Junction,03066900,2,INTELLITEC COLLEGE - PUEBLO,729,0,0,0
2009,127316,International Salon and Spa Academy,01285000,1,International Salon and Spa Academy,216,0,0,0
2009,127389,Lamar Community College,00135500,1,Lamar Community College,1080,0,1,1
